rank,Category,Indicator,Policy,Country,ISO,value,unit,year
46,Governance,Corruption Perceptions Index,H1_Public information campaigns,Bosnia and Herzegovina,BIH,35.0,score,2020.0
47,Governance,Fragile States Index Total ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,70.22040622293711,score,2020.0
48,Environment,Renewable energy consumption ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,40.7500602307998,percent of total final energy consumption,2015.0
49,Health,"Immunization, DPT (% of children ages 12-23 months)",H1_Public information campaigns,Bosnia and Herzegovina,BIH,73.0,percent,2019.0
50,Environment,Electricity production from nuclear sources ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,0.0,percent of total,2014.0
52,Social issues ,Press freedom score,H1_Public information campaigns,Bosnia and Herzegovina,BIH,28.51,score,2020.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),H1_Public information campaigns,Bosnia and Herzegovina,BIH,6.2,percent,2018.0
54,Governance,Human Development Index,H1_Public information campaigns,Bosnia and Herzegovina,BIH,0.78,index,2019.0
55,Economics,"Central government debt, total",H1_Public information campaigns,Bosnia and Herzegovina,BIH,52.86811468780442,percent of GDP,2016.0
56,Economics,Employment in services (% of total employment) (modeled ILO estimate),H1_Public information campaigns,Bosnia and Herzegovina,BIH,52.598999,Percentage of total employment,2020.0
57,Social issues ,Proportion of seats held by women in national parliaments (%),H1_Public information campaigns,Bosnia and Herzegovina,BIH,21.42857143,proportion,2020.0
58,Environment,"PM2.5 air pollution, mean annual exposure",H1_Public information campaigns,Bosnia and Herzegovina,BIH,27.74767,micrograms per cubic meter,2017.0
59,Environment,Combustible renewables and waste,H1_Public information campaigns,Bosnia and Herzegovina,BIH,17.82021,percent of total energy,2014.0
60,Health,"Immunization, measles (% of children ages 12-23 months)",H1_Public information campaigns,Bosnia and Herzegovina,BIH,68.0,percent,2019.0
61,Health,Mortality due to COVID-19,H1_Public information campaigns,Bosnia and Herzegovina,BIH,3583.0,"Number (cumulative total by Dec 26,2020)",2020.0
62,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H1_Public information campaigns,Bosnia and Herzegovina,BIH,12.8,percent,2020.0
63,Environment,CO2 emissions (metric tons per capita),H1_Public information campaigns,Bosnia and Herzegovina,BIH,6.451938,metric tons per capita,2016.0
67,Environment,Access to electricity ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,100.0,percent of population,2018.0
68,Environment,"Electricity production from renewable sources, excluding hydroelectric",H1_Public information campaigns,Bosnia and Herzegovina,BIH,0.0,kWh,2015.0
69,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",H1_Public information campaigns,Bosnia and Herzegovina,BIH,9.1,percent,2020.0
72,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H1_Public information campaigns,Bosnia and Herzegovina,BIH,35.2050018,Percentage of females of the total population,2020.0
75,Environment,Electric power consumption ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,3446.766667509069,kWh per capita,2014.0
78,Environment,"Electricity production from oil, gas and coal sources",H1_Public information campaigns,Bosnia and Herzegovina,BIH,64.48269243073773,percent of total,2015.0
79,Governance,Rule of law estimate ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,-0.2335416,score,2019.0
83,Governance,Aggregate score for the Political Rights category,H1_Public information campaigns,Bosnia and Herzegovina,BIH,19.0,score,2021.0
85,Demographics,Secure Internet servers ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,2656.164798545895,per 1 million people,2019.0
87,Governance,Total freedom in the world score ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,53.0,score,2021.0
90,Environment,"Energy imports, net ",H1_Public information campaigns,Bosnia and Herzegovina,BIH,22.73008923303759,percent of energy use,2014.0
103,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H1_Public information campaigns,Bosnia and Herzegovina,BIH,99.9552350286901,percent of total,2017.0
109,Environment,Electricity production from coal sources ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,63.9772218312112,percent of total,2015.0
116,Governance,Personal Freedom Score ,H1_Public information campaigns,Bosnia and Herzegovina,BIH,7.78,score,2018.0
