rank,Category,Indicator,Policy,Country,ISO,value,unit,year
36,Health,"Physicians (per 1,000 people)",H7_Vaccination policy,Malta,MLT,2.8598,Ones,2015.0
37,Governance,Rule of law estimate ,H7_Vaccination policy,Malta,MLT,0.9522323,score,2019.0
38,Social issues ,Proportion of women in managerial positions (%),H7_Vaccination policy,Malta,MLT,28.9,percent,2018.0
40,Governance,Political stability and absence of violence/terrorism estimate,H7_Vaccination policy,Malta,MLT,1.090187,score,2019.0
41,Economics,Employment in services (% of total employment) (modeled ILO estimate),H7_Vaccination policy,Malta,MLT,81.0070038,Percentage of total employment,2020.0
42,Environment,Electricity production from oil sources,H7_Vaccination policy,Malta,MLT,92.32540291634689,percent of total,2015.0
43,Governance,Serious assault (rate),H7_Vaccination policy,Malta,MLT,41.66,rate,2018.0
44,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H7_Vaccination policy,Malta,MLT,45.9280014,Percentage of females of the total population,2020.0
45,Social issues ,"Intentional homicides (per 100,000 people)",H7_Vaccination policy,Malta,MLT,1.5936073579,"proportion, pero 100,000 people",2018.0
46,Governance,Control of corruption estimate,H7_Vaccination policy,Malta,MLT,0.2393866,score,2019.0
47,Environment,"Energy imports, net ",H7_Vaccination policy,Malta,MLT,98.38148616512974,percent of energy use,2014.0
48,Economics,Volume of exports,H7_Vaccination policy,Malta,MLT,2.225,percent change,2020.0
49,Health,Prevalence of obesity,H7_Vaccination policy,Malta,MLT,28.9,percent,2016.0
50,Health,"Incidence of tuberculosis (per 100,000 people)",H7_Vaccination policy,Malta,MLT,14.0,Cases,2019.0
51,Governance,Fragile States Index Total ,H7_Vaccination policy,Malta,MLT,33.593645802064856,score,2020.0
52,Governance,Government effectiveness estimate,H7_Vaccination policy,Malta,MLT,0.85842,score,2019.0
53,Health,"Nurses and midwives (per 1,000 people)",H7_Vaccination policy,Malta,MLT,9.4833,Ones,2018.0
54,Governance,Voice and accountability estimate,H7_Vaccination policy,Malta,MLT,1.110597,score,2019.0
55,Environment,Electricity production from coal sources ,H7_Vaccination policy,Malta,MLT,0.0,percent of total,2015.0
56,Health,Summary exposure value tobacco,H7_Vaccination policy,Malta,MLT,25.34354,Rate (risk-weighted prevalence),2019.0
57,Environment,CO2 emissions (metric tons per capita),H7_Vaccination policy,Malta,MLT,2.947413,metric tons per capita,2016.0
58,Governance,Economic Freedom Score,H7_Vaccination policy,Malta,MLT,7.94,score,2018.0
60,Health,Prevalence of down syndrome,H7_Vaccination policy,Malta,MLT,0.000799,percent,2019.0
64,Demographics,Mobile cellular subscriptions,H7_Vaccination policy,Malta,MLT,144.144,per 100 people,2019.0
66,Governance,Total freedom in the world score ,H7_Vaccination policy,Malta,MLT,90.0,score,2021.0
68,Health,Prevalence of anxiety disorders,H7_Vaccination policy,Malta,MLT,0.069691,percent,2019.0
69,Health,Prevalence of Respiratory infections and tuberculosis,H7_Vaccination policy,Malta,MLT,0.124919,percent,2019.0
73,Environment,Renewable energy consumption ,H7_Vaccination policy,Malta,MLT,5.35500474641897,percent of total final energy consumption,2015.0
74,Environment,"Electricity production from renewable sources, excluding hydroelectric",H7_Vaccination policy,Malta,MLT,100000000.0,kWh,2015.0
75,Governance,Human Development Index,H7_Vaccination policy,Malta,MLT,0.895,index,2019.0
78,Governance,Regulatory quality estimate,H7_Vaccination policy,Malta,MLT,0.9556454,score,2019.0
80,Environment,Electricity production from nuclear sources ,H7_Vaccination policy,Malta,MLT,0.0,percent of total,2014.0
82,Environment,Energy use ,H7_Vaccination policy,Malta,MLT,47.47716103883568,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
83,Governance,Human Freedom Score ,H7_Vaccination policy,Malta,MLT,8.33,score,2018.0
87,Social issues ,Life Ladder ,H7_Vaccination policy,Malta,MLT,6.6020002365112305,score,2021.0
93,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H7_Vaccination policy,Malta,MLT,100.0,percent of total,2017.0
95,Environment,Access to electricity ,H7_Vaccination policy,Malta,MLT,100.0,percent of population,2018.0
97,Health,Prevalence of chronic kidney disease,H7_Vaccination policy,Malta,MLT,0.119103,percent,2019.0
