rank,Category,Indicator,Policy,Country,ISO,value,unit,year
52,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Albania,ALB,0.1185695,score,2019.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C5_Close public transport,Albania,ALB,2.8,percent,2018.0
54,Social issues ,Press freedom score,C5_Close public transport,Albania,ALB,30.25,score,2020.0
55,Governance,Aggregate score for the Civil Liberties category,C5_Close public transport,Albania,ALB,39.0,score,2021.0
56,Health,"Immunization, measles (% of children ages 12-23 months)",C5_Close public transport,Albania,ALB,95.0,percent,2019.0
57,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C5_Close public transport,Albania,ALB,12.8129997,percent of total labor force,2020.0
58,Environment,CO2 emissions (kt),C5_Close public transport,Albania,ALB,4536.079,kt,2016.0
59,Governance,Government effectiveness estimate,C5_Close public transport,Albania,ALB,-0.0613309,score,2019.0
60,Governance,Rule of law estimate ,C5_Close public transport,Albania,ALB,-0.4111794,score,2019.0
62,Governance,Total freedom in the world score ,C5_Close public transport,Albania,ALB,66.0,score,2021.0
63,Governance,Human Development Index,C5_Close public transport,Albania,ALB,0.795,index,2019.0
64,Economics,"Central government debt, total",C5_Close public transport,Albania,ALB,80.7355753879892,percent of GDP,2016.0
65,Health,Prevalence of Diabetes,C5_Close public transport,Albania,ALB,0.051966,percent,2019.0
67,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C5_Close public transport,Albania,ALB,99.9999999999643,percent of total,2017.0
70,Environment,Access to electricity ,C5_Close public transport,Albania,ALB,100.0,percent of population,2018.0
72,Governance,Serious assault (rate),C5_Close public transport,Albania,ALB,4.68,rate,2018.0
74,Demographics,Mobile cellular subscriptions,C5_Close public transport,Albania,ALB,91.293,per 100 people,2019.0
76,Health,Prevalence of obesity,C5_Close public transport,Albania,ALB,21.7,percent,2016.0
77,Economics,Employment in services (% of total employment) (modeled ILO estimate),C5_Close public transport,Albania,ALB,43.6629982,Percentage of total employment,2020.0
78,Health,Prevalence of Depressive disorders,C5_Close public transport,Albania,ALB,0.030548,percent,2019.0
81,Social issues ,Gini index (World Bank estimate),C5_Close public transport,Albania,ALB,33.2,index ,2017.0
82,Environment,Renewable energy consumption ,C5_Close public transport,Albania,ALB,38.6152104692153,percent of total final energy consumption,2015.0
83,Governance,Aggregate score for the Political Rights category,C5_Close public transport,Albania,ALB,27.0,score,2021.0
88,Environment,"Electricity production from oil, gas and coal sources",C5_Close public transport,Albania,ALB,0.0,percent of total,2015.0
90,Environment,CO2 emissions (metric tons per capita),C5_Close public transport,Albania,ALB,1.577163,metric tons per capita,2016.0
91,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C5_Close public transport,Albania,ALB,9.6,percent,2020.0
96,Governance,Corruption Perceptions Index,C5_Close public transport,Albania,ALB,36.0,score,2020.0
114,Environment,Energy use ,C5_Close public transport,Albania,ALB,68.34967572198514,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
